country,city,hospital,department,doctor_name,source_url
India,Cochin,"Apollo Adlux Hospital, Cochin",Neurology,"Dr Bobby Varkey Maramattom",https://www.apollohospitals.com/doctors/neurologist/cochin/dr-boby-varkey-maramattom
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad",Neurology,"Dr Somesh Desai",https://www.apollohospitals.com/doctors/neurosurgeon/ahmedabad/dr-somesh-desai
India,Guwahati,"Apollo Excelcare, Guwahati",Neurology,"Dr Lakshya Jyoti Basumatary",https://www.apollohospitals.com/doctors/neurologist/guwahati/dr-lakshya-jyoti-basumatary
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata",Neurology,"Dr Abrar Ahmed",https://www.apollohospitals.com/doctors/spine-surgeon/kolkata/dr-abrar-ahmed
India,Nellore,"Apollo Specialty Hospitals, Nellore",Neurology,"Dr Athota Venkata Ramana Murthy",https://www.apollohospitals.com/doctors/neurosurgeon/nellore/dr-athota-venkata-ramana-murthy
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad",Neurology,"Dr C Rajesh Reddy",https://www.apollohospitals.com/doctors/neurologist/hyderabad/dr-c-rajesh-reddy
India,Hyderabad,"Apollo Hospitals, Secunderabad, Hyderabad",Neurology,"Dr V Bramha Prasad",https://www.apollohospitals.com/doctors/neurosurgeon/hyderabad/dr-v-bramha-prasad
India,Mysore,"Apollo BGS Hospitals, Mysore",Neurology,"Dr Bopaiah K S",https://www.apollohospitals.com/doctors/neurosurgeon/mysore/dr-bopaiah-k-s
India,Mysore,"Apollo BGS Hospitals, Mysore",Neurology,"Dr Aumir Moin",https://www.apollohospitals.com/doctors/neurologist/mysore/dr-aumir-moin
India,Bilaspur,"Apollo Hospitals, Bilaspur",Neurology,"Dr Sunil Sharma",https://www.apollohospitals.com/doctors/neurosurgeon/bilaspur/dr-sunil-sharma
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad",Neurology,"Dr Praveen Saxena",https://www.apollohospitals.com/doctors/spine-surgeon/ahmedabad/dr-praveen-saxena
India,Chennai,"Apollo Firstmed Hospital, Chennai",Neurology,"Dr Kodeeswaran Marappan",https://www.apollohospitals.com/doctors/neurosurgeon/chennai/dr-kodeeswaran-marappan
India,Chennai,"Apollo Hospitals, Greams Road, Chennai",Neurology,"Dr Joy Varghese",https://www.apollohospitals.com/doctors/neurosurgeon/chennai/dr-joy-varghese
India,Hyderabad,"Apollo Hospitals, Secunderabad, Hyderabad",Neurology,"Dr H Rahul",https://www.apollohospitals.com/doctors/neurologist/hyderabad/dr-h-rahul
India,Delhi,"Apollo Hospitals, Delhi",Neurology,"Dr Aditya Singh Bhati",https://www.apollohospitals.com/doctors/neurosurgeon/delhi/dr-aditendr-aditya-singh-bhati
India,Lucknow,"Apollo Hospitals Lucknow",Neurology,"Prof (Dr) Praveen Sharma",https://www.apollohospitals.com/doctors/neurologist/lucknow/prof-dr-praveen-sharma
India,Chennai,"Apollo Hospitals, Greams Road, Chennai",Neurology,"Dr Srikanth Srinivasan",https://www.apollohospitals.com/doctors/neurologist/chennai/dr-srikanth-srinivasan
India,Kakinada,"Apollo Hospitals, Kakinada",Neurology,"Dr M Venkata Kiran Kumar",https://www.apollohospitals.com/doctors/neurosurgeon/kakinada/dr-m-venkata-kiran-kumar
India,Delhi,"Apollo Hospitals, Delhi",Neurology,"Dr Sunit Mediratta",https://www.apollohospitals.com/doctors/neurosurgeon/delhi/dr-sunit-mediratta
India,Bangalore,"Apollo Hospitals, Bannerghatta Road, Bangalore",Neurology,"Dr K Kartik Revanappa",https://www.apollohospitals.com/doctors/neurosurgeon/bangalore/dr-k-kartik-revanappa
India,Chennai,"Apollo Speciality Hospitals, Vanagaram, Chennai",Neurology,"Dr Muthu Kumar P",https://www.apollohospitals.com/doctors/neurologist/chennai/dr-muthu-kumar-p
India,Chennai,"Apollo Firstmed Hospital, Chennai",Neurology,"Dr Lakshmi Narasimhan",https://www.apollohospitals.com/doctors/neurologist/chennai/dr-lakshmi-narasimhan
India,Mumbai,"Apollo Hospitals, Mumbai",Neurology,"Dr Abhidha Shah",https://www.apollohospitals.com/doctors/neurologist/mumbai/dr-abhidha-shah
India,Nellore,"Apollo Specialty Hospitals, Nellore",Neurology,"Prof Dr Bindu Menon",https://www.apollohospitals.com/doctors/neurologist/nellore/dr-bindu-menon
India,Bangalore,"Apollo Hospitals, Bannerghatta Road, Bangalore",Neurology,"Dr Ashok Kumar Singhal",https://www.apollohospitals.com/doctors/neurologist/bangalore/dr-ashok-kumar-singhal
India,Chennai,"Apollo Speciality Hospitals, OMR, Chennai",Neurology,"Dr I Mohamed Abith Ali",https://www.apollohospitals.com/doctors/neurosurgeon/chennai/dr-i-mohamed-abith-ali
India,Hyderabad,"Apollo Hospitals, Financial District",Neurology,"Dr Srikanth Reddy S",https://www.apollohospitals.com/doctors/neurosurgeon/hyderabad/dr-srikanth-reddy-s
India,Mysore,"Apollo BGS Hospitals, Mysore",Neurology,"Dr Somanath Vasudev",https://www.apollohospitals.com/doctors/neurologist/mysore/dr-somanath-vasudev
India,Mysore,"Apollo BGS Hospitals, Mysore",Neurology,"Dr Lokesh B L",https://www.apollohospitals.com/doctors/neurosurgeon/mysore/dr-lokesh-b-l
India,Madurai,"Apollo Speciality Hospitals Madurai",Neurology,"Dr Satish Kannan",https://www.apollohospitals.com/doctors/neurosurgeon/madurai/dr-satish-kannan
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad",Neurology,"Dr Navneet Saraiya",https://www.apollohospitals.com/doctors/spine-surgeon/ahmedabad/dr-navneet-saraiya
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata",Neurology,"Dr Biswajit Sengupta",https://www.apollohospitals.com/doctors/neurosurgeon/kolkata/dr-biswajit-sengupta
India,Bhubaneswar,"Apollo Hospitals, Bhubaneswar",Neurology,"Dr. Aakash Agrawal",https://www.apollohospitals.com/doctors/neurologist/bhubaneswar/dr-aakash-agarwal
India,Noida,"Apollo Hospitals Noida",Neurology,"Dr Amit Kapoor",https://www.apollohospitals.com/doctors/neurosurgeon/noida/dr-amit-kapoor
India,Bhopal,"Apollo Sage Hospitals",Neurology,"Dr Nirendra Rai",https://www.apollohospitals.com/doctors/neurologist/bhopal/dr-nirendra-rai
India,Chennai,"Apollo Hospitals, Greams Road, Chennai",Neurology,"Dr Muralidharan V",https://www.apollohospitals.com/doctors/spine-surgeon/chennai/dr-muralidharan-v
India,Guwahati,"Apollo Hospitals, Guwahati",Neurology,"Dr Shameem Ahmed",https://www.apollohospitals.com/doctors/neurosurgeon/guwahati/dr-shameem-ahmed
India,Madurai,"Apollo Speciality Hospitals Madurai",Neurology,"Dr Bharathi Sundar M",https://www.apollohospitals.com/doctors/neurologist/madurai/dr-bharathi-sundar-m
India,Bhubaneswar,"Apollo Hospitals, Bhubaneswar",Neurology,"Dr Debabrata Biswal",https://www.apollohospitals.com/doctors/neurosurgeon/bhubaneswar/dr-debabrata-biswal
India,Guwahati,"Apollo Excelcare, Guwahati",Neurology,"Dr Deva Kumar Borgohain",https://www.apollohospitals.com/doctors/neurosurgeon/guwahati/dr-deva-kumar-borgohain
India,Hyderabad,"Apollo Hospitals, Secunderabad, Hyderabad",Neurology,"Dr Kalyan Bommakanti",https://www.apollohospitals.com/doctors/neurosurgeon/hyderabad/dr-kalyan-bommakanti
India,Mumbai,"Apollo Hospitals, Mumbai",Neurology,"Dr Girish Chandrasekharan Nair",https://www.apollohospitals.com/doctors/neurologist/mumbai/dr-girish-chandrasekharan-nair
India,Chennai,"Apollo Firstmed Hospital, Chennai",Neurology,"Dr Shyam Sundar Krishnan",https://www.apollohospitals.com/doctors/neurosurgeon/chennai/dr-shyam-sundar-krishnan
India,Mumbai,"Apollo Hospitals, Mumbai",Neurology,"Dr Anil Venketachalam",https://www.apollohospitals.com/doctors/neurologist/mumbai/dr-anil-venketachalam
India,Bhubaneswar,"Apollo Hospitals, Bhubaneswar",Neurology,"Dr Deepak Kumar Parida",https://www.apollohospitals.com/doctors/general-surgeon/bhubaneswar/dr-deepak-kumar-parida
India,Delhi,"Apollo Hospitals, Delhi",Neurology,"Dr Charu Gauba",https://www.apollohospitals.com/doctors/neurologist/delhi/dr-charu-gauba
India,Bhubaneswar,"Apollo Hospitals, Bhubaneswar",Neurology,"Dr Subhransu Sekhar Jena",https://www.apollohospitals.com/doctors/neurologist/bhubaneswar/dr-subhransu-sekhar-jena
India,Mumbai,"Apollo Hospitals, Mumbai",Neurology,"Dr Shekhar G Patil",https://www.apollohospitals.com/doctors/neurologist/mumbai/dr-shekhar-g-patil
India,Indore,"Apollo Hospitals, Indore",Neurology,"Dr Nipun Puranik",https://www.apollohospitals.com/doctors/neurologist/indore/dr-nipun-puranik
India,Indore,"Apollo Hospitals, Indore",Neurology,"Dr Ankit Mathur",https://www.apollohospitals.com/doctors/neurosurgeon/indore/dr-ankit-mathur
India,Chennai,"Apollo Speciality Hospitals, Teynampet, Chennai",Neurology,"Dr Anusha D",https://www.apollohospitals.com/doctors/neurologist/chennai/dr-anusha-d
India,Bangalore,"Apollo Hospitals, Bannerghatta Road, Bangalore",Neurology,"Dr Gurucharan Adoor",https://www.apollohospitals.com/doctors/neurologist/bangalore/dr-gurucharan-adoor
India,Hyderabad,"Apollo Hospitals, Financial District",Neurology,"Dr Sridhar Jakkepally",https://www.apollohospitals.com/doctors/spine-surgeon/hyderabad/dr-sridhar-jakkepally
India,Hyderabad,"Apollo Hospitals, Financial District",Neurology,"Dr Sreenath Rao Jakinapally",https://www.apollohospitals.com/doctors/spine-surgeon/hyderabad/dr-sreenath-rao-jakinapally
India,Chennai,"Apollo Speciality Hospitals, Teynampet, Chennai",Neurology,"Dr Shankar Ganesh C V",https://www.apollohospitals.com/doctors/neurosurgeon/chennai/dr-shankar-ganesh-c-v
India,Cochin,"Apollo Adlux Hospital, Cochin",Neurology,"Dr Tharun Krishna B S",https://www.apollohospitals.com/doctors/neurosurgeon/cochin/dr-tharun-krishna-b-s
India,Noida,"Apollo Hospitals Noida",Neurology,"Dr Avinash Goswami",https://www.apollohospitals.com/doctors/neurologist/noida/dr-avinash-goswami
India,Rourkela,"Apollo Super Speciality Hospital, Rourkela",Neurology,"Dr Dipti Ranjan Tripathy",https://www.apollohospitals.com/doctors/neurologist/rourkela/dr-dipti-ranjan-tripathy
India,Pune,"Apollo Hospitals, Pune",Neurology,"Dr Suyog Doshi",https://www.apollohospitals.com/doctors/neurologist/pune/dr-suyog-doshi
India,Delhi,"Apollo Hospitals, Delhi",Neurology,"Dr Saurabh Kapoor",https://www.apollohospitals.com/doctors/spine-surgeon/delhi/dr-saurabh-kapoor
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata",Neurology,"Dr Kajal Das",https://www.apollohospitals.com/doctors/neurosurgeon/kolkata/dr-kajal-das
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata",Neurology,"Dr. Debabrata Chakraborty",https://www.apollohospitals.com/doctors/neurologist/kolkata/dr-debabrata-chakraborty
India,Bilaspur,"Apollo Hospitals, Bilaspur",Neurology,"Dr Raj Kumar",https://www.apollohospitals.com/doctors/neurosurgeon/bilaspur/dr-raj-kumar
India,Bangalore,"Apollo Hospitals Sarjapur Road, Bangalore",Neurology,"Dr Sachin G R",https://www.apollohospitals.com/doctors/neurosurgeon/bangalore/dr-sachin-g-r
India,Chennai,"Apollo Hospitals, Greams Road, Chennai",Neurology,"Dr Somasundaram A C",https://www.apollohospitals.com/doctors/neurologist/chennai/dr-somasundaram-a-c
India,Chennai,"Apollo Speciality Hospitals, OMR, Chennai",Neurology,"Dr Subramaniam M H",https://www.apollohospitals.com/doctors/spine-surgeon/chennai/dr-subramaniam-m-h
India,Hyderabad,"Apollo Hospitals, Hyderguda, Hyderabad",Neurology,"Dr Deepika Sirineni",https://www.apollohospitals.com/doctors/neurologist/hyderabad/dr-deepika-sirineni
India,Bangalore,"Apollo Hospitals, Seshadripuram, Bangalore",Neurology,"Dr Kishor Rao",https://www.apollohospitals.com/doctors/neurosurgeon/bangalore/dr-kishore-rao
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad",Neurology,"Dr Deepak Malhotra",https://www.apollohospitals.com/doctors/neurosurgeon/ahmedabad/dr-deepak-malhotra
India,Delhi,"Apollo Hospitals, Delhi",Neurology,"Dr Ankit Jain",https://www.apollohospitals.com/doctors/neurosurgeon/delhi/dr-ankit-jain
India,Mumbai,"Apollo Hospitals, Mumbai",Neurology,"Dr Vishal C",https://www.apollohospitals.com/doctors/neurologist/mumbai/dr-vishal-c
India,Hyderabad,"Apollo Hospitals, Secunderabad, Hyderabad",Neurology,"Dr A Venkat Reddy",https://www.apollohospitals.com/doctors/neurologist/hyderabad/dr-a-venkat-reddy
India,Visakhapatnam,"Apollo Hospitals Ramnagar, Vizag",Neurology,"Dr Ananda Kumar Mahapatra",https://www.apollohospitals.com/doctors/neurosurgeon/visakhapatnam/dr-ananda-kumar-mahapatra
India,Bangalore,"Apollo Speciality Hospital, Jayanagar, Bangalore",Neurology,"Dr Krishna Chaitanya N",https://www.apollohospitals.com/doctors/neurosurgeon/bangalore/dr-krishna-chaitanya-n
India,Chennai,"Apollo Firstmed Hospital, Chennai",Neurology,"Dr Arvind K R",https://www.apollohospitals.com/doctors/neurosurgeon/chennai/dr-arvind-k-r
India,Chennai,"Apollo Hospitals, Greams Road, Chennai",Neurology,"Dr Arulselvan V L",https://www.apollohospitals.com/doctors/neurologist/chennai/dr-arulselvan-v-l
India,Bhopal,"Apollo Sage Hospitals",Neurology,"Dr Rahul Jain",https://www.apollohospitals.com/doctors/neurosurgeon/bhopal/dr-rahul-jain
India,Trichy,"Apollo Speciality Hospitals, Trichy",Neurology,"Dr Syed Ali S",https://www.apollohospitals.com/doctors/brain-and-spine-surgeon/trichy/dr-syed-ali-s
India,Madurai,"Apollo Speciality Hospitals Madurai",Neurology,"Dr Karthik S N",https://www.apollohospitals.com/doctors/neurologist/madurai/dr-karthik-s-n
India,Nellore,"Apollo Specialty Hospitals, Nellore",Neurology,"Dr Venkat K",https://www.apollohospitals.com/doctors/neurosurgeon/nellore/dr-venkat-k
India,"Karim Nagar","Apollo Reach Hospital Karimnagar, Hyderabad",Neurology,"Dr Annam Harikrishna",https://www.apollohospitals.com/doctors/neurologist/karim-nagar/dr-annam-harikrishna
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad",Neurology,"Dr Sandeep Nayani",https://www.apollohospitals.com/doctors/neurologist/hyderabad/dr-sandeep-nayani
India,Rourkela,"Apollo Super Speciality Hospital, Rourkela",Neurology,"Dr Ayusman Satapathy",https://www.apollohospitals.com/doctors/neurosurgeon/rourkela/dr-ayusman-satapathy
India,Delhi,"Apollo Hospitals, Delhi",Neurology,"Dr Gaurav Tyagi",https://www.apollohospitals.com/doctors/neurosurgeon/delhi/dr-gaurav-tyagi
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad",Neurology,"Dr Devashish Vyas",https://www.apollohospitals.com/doctors/neurologist/ahmedabad/dr-devashish-vyas
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata",Neurology,"Dr Manoj Kumar Mahata",https://www.apollohospitals.com/doctors/neurologist/kolkata/dr-manoj-kumar-mahata
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata",Neurology,"Dr Sanjoy Biswas",https://www.apollohospitals.com/doctors/spine-surgeon/kolkata/dr-sanjoy-biswas
India,Bangalore,"Apollo Speciality Hospital, Jayanagar, Bangalore",Neurology,"Dr Rashmi Devaraj",https://www.apollohospitals.com/doctors/neurologist/bangalore/dr-rashmi-devaraj
India,Chennai,"Apollo Firstmed Hospital, Chennai",Neurology,"Dr S Balamurugan",https://www.apollohospitals.com/doctors/neurosurgeon/chennai/dr-s-balamurugan
India,Warangal,"Apollo Reach N S R Hospital, Warangal, Hyderabad",Neurology,"Dr ABILASH GAJJALA",https://www.apollohospitals.com/doctors/neurosurgeon/warangal/dr-abilash-gajjala
India,Bangalore,"Apollo Speciality Hospital, Jayanagar, Bangalore",Neurology,"Dr Girish Krishna Joshi",https://www.apollohospitals.com/doctors/brain-and-spine-surgeon/bangalore/dr-girish-krishna-joshi
India,Chennai,"Apollo Children's Hospital, Chennai",Neurology,"Dr Arvind Sukumaran",https://www.apollohospitals.com/doctors/neurosurgeon/chennai/dr-arvind-sukumaran
India,Hyderabad,"Apollo Hospitals, Hyderguda, Hyderabad",Neurology,"Dr Prashanta Chihnara",https://www.apollohospitals.com/doctors/general-surgeon/hyderabad/dr-prashanta-chihnara
India,Bangalore,"Apollo Hospitals, Seshadripuram, Bangalore",Neurology,"Dr. Adesh J",https://www.apollohospitals.com/doctors/neurosurgeon/bangalore/dr-adesh-j
India,Bangalore,"Apollo Hospitals Sarjapur Road, Bangalore",Neurology,"Dr Abhilash Tadiboina",https://www.apollohospitals.com/doctors/neurosurgeon/bangalore/dr-abhilash-tadiboina
India,Hyderabad,"Apollo Hospitals, DRDO, Kanchanbagh, Hyderabad",Neurology,"Dr Rajesh Reddy Pasham",https://www.apollohospitals.com/doctors/neurologist/hyderabad/dr-rajesh-reddy-pasham
India,Lucknow,"Apollo Hospitals Lucknow",Neurology,"Dr Rishi Dwivedi",https://www.apollohospitals.com/doctors/spine-surgeon/lucknow/dr-rishi-dwivedi
India,Kakinada,"Apollo Hospitals, Kakinada",Neurology,"Dr Sivarama Gandhi",https://www.apollohospitals.com/doctors/neurologist/kakinada/dr-sivarama-gandhi
India,Bhopal,"Apollo Sage Hospitals",Neurology,"Dr Meghraj Singh Patel",https://www.apollohospitals.com/doctors/neurologist/bhopal/dr-meghraj-singh-patel
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata",Neurology,"Dr Sarbajit Das",https://www.apollohospitals.com/doctors/neurologist/kolkata/dr-sarbajit-das
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad",Neurology,"Dr Madhuri Khilari",https://www.apollohospitals.com/doctors/epilepsy-specialist/hyderabad/dr-madhuri-khilari
India,Bangalore,"Apollo Hospitals, Bannerghatta Road, Bangalore",Neurology,"Dr Savith Kumar",https://www.apollohospitals.com/doctors/interventional-neuroradiology/bangalore/dr-savith-kumar
India,Karur,"Apollo Hospital, Karur",Neurology,"Dr Saravanan P",https://www.apollohospitals.com/doctors/neurologist/karur/dr-saravanan-p
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad",Neurology,"Dr Kaushal Ippili",https://www.apollohospitals.com/doctors/neurosurgeon/hyderabad/dr-kaushal-ippili
India,Chennai,"Apollo Hospitals, Greams Road, Chennai",Neurology,"Dr Prof P Vijayashankar",https://www.apollohospitals.com/doctors/neurologist/chennai/dr-vijay-shankar
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad",Neurology,"Dr Dhanunjaya Rao Ginjupally",https://www.apollohospitals.com/doctors/neurosurgeon/hyderabad/dr-dhanunjaya-rao-ginjupally
India,Hyderabad,"Apollo Hospitals, Financial District",Neurology,"Dr S P Manik Prabhu",https://www.apollohospitals.com/doctors/neuro-surgeon/hyderabad/dr-s-p-manik-prabhu
India,Visakhapatnam,"Apollo Hospitals Health City, Arilova, Vizag",Neurology,"Dr Rajesh Venkat Indala",https://www.apollohospitals.com/doctors/neurologist/visakhapatnam/dr-rajesh-venkat-indala
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad",Neurology,"Dr Tarang K Vora",https://www.apollohospitals.com/doctors/pediatric-neurosurgery/hyderabad/dr-tarang-k-vora
India,Bangalore,"Apollo Hospitals, Seshadripuram, Bangalore",Neurology,"Dr Srinivas M",https://www.apollohospitals.com/doctors/neurologist/bangalore/dr-srinivas-m
India,Bilaspur,"Apollo Hospitals, Bilaspur",Neurology,"Dr Avinash Gupta",https://www.apollohospitals.com/doctors/neurologist/bilaspur/dr-avinash-gupta
India,Lucknow,"Apollo Hospitals Lucknow",Neurology,"Dr Vibhor Upadhyay",https://www.apollohospitals.com/doctors/neurologist/lucknow/dr-vibhor-upadhyay
India,Chennai,"Apollo Speciality Hospitals, Teynampet, Chennai",Neurology,"Dr B Sneha Chitra",https://www.apollohospitals.com/doctors/neurosurgeon/chennai/dr-sneha-chitra-balasubramanian
India,Cochin,"Apollo Adlux Hospital, Cochin",Neurology,"Dr Parthasarathy B",https://www.apollohospitals.com/doctors/neurologist/cochin/dr-parthasarathy-b
India,Rourkela,"Apollo Super Speciality Hospital, Rourkela",Neurology,"Dr Abhisek Nanda",https://www.apollohospitals.com/doctors/neurologist/rourkela/dr-abhisek-nanda
India,Bhopal,"Apollo Sage Hospitals",Neurology,"Dr Justin Thomas",https://www.apollohospitals.com/doctors/neurologist/bhopal/dr-justin-thomas
India,Visakhapatnam,"Apollo Hospitals Health City, Arilova, Vizag",Neurology,"Dr Omekareswar Rambarki",https://www.apollohospitals.com/doctors/neuro-surgeon/visakhapatnam/dr-omekareswar-rambarki
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata",Neurology,"Dr Aditya Mantry",https://www.apollohospitals.com/doctors/neurosurgeon/kolkata/dr-aditya-mantry
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata",Neurology,"Dr Debarshi Chatterjee",https://www.apollohospitals.com/doctors/neurosurgeon/kolkata/dr-debarshi-chatterjee
